Country,Job_Title,Age_Group,Quantity,Percentage
Portugal,Clinical Data Coordinator,26_39,1,0.01%
Portugal,Clinical Data Management Associate Director,26_39,1,0.01%
Portugal,Clinical Data Manager,40_65,1,0.01%
Portugal,Clinical Data Specialist,40_65,1,0.01%
Portugal,Computer or Data Processing Systems Consultant,26_39,1,0.01%
Portugal,Computer or Data Processing Systems Consultant,40_65,2,0.02%
Portugal,Data Administrator,26_39,2,0.02%
Portugal,Data Administrator,40_65,3,0.04%
Portugal,Data Architect,26_39,2,0.02%
Portugal,Data Base Design Analyst,40_65,2,0.02%
Portugal,Data Capture Clerk,40_65,2,0.02%
Portugal,Data Center Operator,26_39,1,0.01%
Portugal,Data Collector,40_65,1,0.01%
Portugal,Data Communications Analyst,26_39,2,0.02%
Portugal,Data Communications Software Consultant,14_25,1,0.01%
Portugal,Data Communications Software Consultant,26_39,1,0.01%
Portugal,Data Communications Software Consultant,40_65,3,0.04%
Portugal,Data Communications Technician,40_65,1,0.01%
Portugal,Data Conversion Operator,26_39,1,0.01%
Portugal,Data Coordinator,14_25,1,0.01%
Portugal,Data Coordinator,26_39,1,0.01%
Portugal,Data Coordinator,40_65,4,0.05%
Portugal,Data Entry Machine Operator,40_65,1,0.01%
Portugal,Data Management Associate,14_25,1,0.01%
Portugal,Data Management Associate,40_65,2,0.02%
Portugal,Data Management Information Technology Specialist,40_65,1,0.01%
Portugal,Data Management Manager,40_65,1,0.01%
Portugal,Data Manager,40_65,1,0.01%
Portugal,Data Miner,40_65,1,0.01%
Portugal,Data Modeling Specialist,40_65,1,0.01%
Portugal,Data Officer,26_39,1,0.01%
Portugal,Data Officer,40_65,2,0.02%
Portugal,Data Processing Clerk,40_65,1,0.01%
Portugal,Data Processing Consultant,26_39,1,0.01%
Portugal,Data Processing Consultant,40_65,4,0.05%
Portugal,Data Processing Control Clerk,40_65,1,0.01%
Portugal,Data Processing Equipment Repairer,40_65,1,0.01%
Portugal,Data Processing Manager,14_25,1,0.01%
Portugal,Data Processing Manager,26_39,2,0.02%
Portugal,Data Processing Manager,40_65,1,0.01%
Portugal,Data Processing Services Sales Representative,40_65,1,0.01%
Portugal,Data Processing Systems Project Planner,26_39,1,0.01%
Portugal,Data Processing Systems Project Planner,40_65,1,0.01%
Portugal,Data Processor,40_65,1,0.01%
Portugal,Data Recovery Planner,14_25,1,0.01%
Portugal,Data Recovery Planner,26_39,1,0.01%
Portugal,Data Recovery Planner,40_65,1,0.01%
Portugal,Data Reduction Technician,40_65,1,0.01%
Portugal,Data Scientist,26_39,1,0.01%
Portugal,Data Scientist,40_65,3,0.04%
Portugal,Data Security Analyst,26_39,2,0.02%
Portugal,Data Security Analyst,40_65,2,0.02%
Portugal,Data Storage Specialist,14_25,1,0.01%
Portugal,Data Storage Specialist,40_65,1,0.01%
Portugal,Data Warehouse Analyst,40_65,2,0.02%
Portugal,Data Warehouse Architect,40_65,2,0.02%
Portugal,Data Warehouse Specialist,26_39,1,0.01%
Portugal,Data Warehousing Engineer,40_65,1,0.01%
Portugal,Data Warehousing Manager,26_39,1,0.01%
Portugal,Database Administration Associate,14_25,1,0.01%
Portugal,Database Administration Associate,40_65,1,0.01%
Portugal,Database Administration Manager,40_65,1,0.01%
Portugal,Database Architect,26_39,1,0.01%
Portugal,Database Architect,40_65,2,0.02%
Portugal,Database Consultant,40_65,2,0.02%
Portugal,Database Coordinator,14_25,2,0.02%
Portugal,Database Development and Administration Project Manager,40_65,1,0.01%
Portugal,Database Engineer,26_39,1,0.01%
Portugal,Database Engineer,40_65,1,0.01%
Portugal,Database Management System Specialist (DBMS Specialist),14_25,1,0.01%
Portugal,Database Manager,14_25,2,0.02%
Portugal,Database Manager,40_65,1,0.01%
Portugal,Database Marketing Analyst,40_65,1,0.01%
Portugal,Database Software Technician,26_39,1,0.01%
Portugal,Database Software Technician,40_65,1,0.01%
Portugal,Database Specialist,14_25,1,0.01%
Portugal,Database Specialist,26_39,1,0.01%
Portugal,Database Specialist,40_65,1,0.01%
Portugal,Databases Computer Consultant,26_39,1,0.01%
Portugal,Databases Software Consultant,14_25,1,0.01%
Portugal,Databases Software Consultant,26_39,1,0.01%
Portugal,Databases Software Consultant,40_65,1,0.01%
Portugal,Electronic Data Interchange System Developer (EDI System Developer),26_39,2,0.02%
Portugal,Electronic Data Interchange System Developer (EDI System Developer),40_65,1,0.01%
Portugal,Electronic Data Processing Auditor (EDP Auditor),26_39,2,0.02%
Portugal,Electronic Data Processing Auditor (EDP Auditor),40_65,1,0.01%
Portugal,"Engineer, System Electronic Data Processing (Engineer, System EDP)",26_39,1,0.01%
Portugal,Field Traffic Data Technician,40_65,1,0.01%
Portugal,Geographic Information Systems Data Administrator (GIS Data Administrator),14_25,1,0.01%
Portugal,Geographic Information Systems Data Administrator (GIS Data Administrator),40_65,2,0.02%
Portugal,Geographic Information Systems Data Manager (GIS Data Manager),26_39,1,0.01%
Portugal,Geographic Information Systems Data Specialist (GIS Data Specialist),40_65,2,0.02%
Portugal,Geographic Information Systems Database Administrator (GIS Database Administrator),40_65,1,0.01%
Portugal,Internet Database Specialist,26_39,1,0.01%
Portugal,LiDAR Data Analyst,40_65,1,0.01%
Portugal,Log Data Technician,40_65,1,0.01%
Portugal,Micro Computer Data Processor,26_39,1,0.01%
Portugal,Oracle Database Administrator (Oracle DBA),40_65,1,0.01%
Portugal,SQL Database Administrator,26_39,1,0.01%
Portugal,SQL Database Administrator,40_65,1,0.01%
Portugal,Unemployed,14_25,18,0.21%
Portugal,Unemployed,26_39,15,0.18%
Portugal,Unemployed,40_65,25,0.3%
Romania,Analytical Data Miner,40_65,1,0.01%
Romania,Automatic Data Processing Customer Liaison (ADP Customer Liaison),26_39,1,0.01%
Romania,Automatic Data Processing Customer Liaison (ADP Customer Liaison),40_65,4,0.05%
Romania,Automatic Data Processing Planner,26_39,1,0.01%
Romania,Automatic Data Processing Planner,40_65,2,0.02%
Romania,Automatic Data Processing Planner (ADP Planner),26_39,1,0.01%
Romania,Automatic Data Processing Planner (ADP Planner),40_65,2,0.02%
Romania,Automatic Data Processing Systems Security Specialist (ADP Systems Security),40_65,3,0.04%
Romania,Business Database Analyst,40_65,2,0.02%
Romania,Clinical Data Analyst,40_65,1,0.01%
Romania,Clinical Data Associate,26_39,1,0.01%
Romania,Clinical Data Associate,40_65,1,0.01%
Romania,Clinical Data Manager,26_39,2,0.02%
Romania,Computer or Data Processing Systems Consultant,14_25,1,0.01%
Romania,Computer or Data Processing Systems Consultant,26_39,2,0.02%
Romania,Computer or Data Processing Systems Consultant,40_65,3,0.04%
Romania,Crime Data Specialist,40_65,1,0.01%
Romania,Customer Data Technician,40_65,1,0.01%
Romania,Data Abstractor,40_65,1,0.01%
Romania,Data Administrator,14_25,1,0.01%
Romania,Data Administrator,26_39,1,0.01%
Romania,Data Administrator,40_65,3,0.04%
Romania,Data Analysis Assistant,26_39,1,0.01%
Romania,Data Analysis Assistant,40_65,1,0.01%
Romania,Data Architect,14_25,1,0.01%
Romania,Data Architect,26_39,3,0.04%
Romania,Data Architect,40_65,1,0.01%
Romania,Data Base Design Analyst,14_25,1,0.01%
Romania,Data Base Design Analyst,40_65,1,0.01%
Romania,Data Center Operator,14_25,1,0.01%
Romania,Data Center Operator,40_65,1,0.01%
Romania,Data Coder Operator,40_65,1,0.01%
Romania,Data Collection Technician,40_65,2,0.02%
Romania,Data Communications Analyst,26_39,1,0.01%
Romania,Data Communications Software Consultant,40_65,1,0.01%
Romania,Data Compiler,40_65,1,0.01%
Romania,Data Coordinator,26_39,2,0.02%
Romania,Data Coordinator,40_65,1,0.01%
Romania,Data Entry Clerk,40_65,1,0.01%
Romania,Data Entry Operator,26_39,1,0.01%
Romania,Data Entry Representative,40_65,1,0.01%
Romania,Data Entry Specialist,40_65,1,0.01%
Romania,Data Entry Supervisor,40_65,1,0.01%
Romania,Data Entry Technician,40_65,2,0.02%
Romania,Data Input Clerk,40_65,2,0.02%
Romania,Data Management Associate,14_25,1,0.01%
Romania,Data Management Associate,26_39,2,0.02%
Romania,Data Management Associate,40_65,4,0.05%
Romania,Data Management Information Technology Specialist,26_39,2,0.02%
Romania,Data Management Manager,26_39,1,0.01%
Romania,Data Miner,26_39,1,0.01%
Romania,Data Miner,40_65,2,0.02%
Romania,Data Modeler,40_65,2,0.02%
Romania,Data Modeling Specialist,14_25,1,0.01%
Romania,Data Modeling Specialist,26_39,1,0.01%
Romania,Data Officer,26_39,1,0.01%
Romania,Data Officer,40_65,6,0.07%
Romania,Data Processing Auditor,14_25,1,0.01%
Romania,Data Processing Auditor,26_39,2,0.02%
Romania,Data Processing Consultant,14_25,1,0.01%
Romania,Data Processing Consultant,26_39,1,0.01%
Romania,Data Processing Manager,40_65,1,0.01%
Romania,Data Processing Systems Analyst,26_39,1,0.01%
Romania,Data Processing Systems Project Planner,14_25,1,0.01%
Romania,Data Processing Systems Project Planner,26_39,2,0.02%
Romania,Data Processing Systems Project Planner,40_65,4,0.05%
Romania,Data Processor,40_65,2,0.02%
Romania,Data Sciences Director,40_65,1,0.01%
Romania,Data Security Administrator,26_39,1,0.01%
Romania,Data Security Administrator,40_65,2,0.02%
Romania,Data Security Analyst,26_39,4,0.05%
Romania,Data Security Analyst,40_65,1,0.01%
Romania,Data Storage Specialist,26_39,3,0.04%
Romania,Data Storage Specialist,40_65,2,0.02%
Romania,Data Systems Manager,26_39,1,0.01%
Romania,Data Systems Manager,40_65,1,0.01%
Romania,Data Warehouse Analyst,26_39,1,0.01%
Romania,Data Warehouse Analyst,40_65,1,0.01%
Romania,Data Warehouse Architect,26_39,1,0.01%
Romania,Data Warehouse Architect,40_65,1,0.01%
Romania,Data Warehouse Developer,26_39,2,0.02%
Romania,Data Warehouse Specialist,26_39,1,0.01%
Romania,Data Warehouse Specialist,40_65,1,0.01%
Romania,Data Warehousing Engineer,14_25,1,0.01%
Romania,Data Warehousing Engineer,26_39,2,0.02%
Romania,Data Warehousing Engineer,40_65,1,0.01%
Romania,Data Warehousing Manager,14_25,1,0.01%
Romania,Data Warehousing Manager,26_39,1,0.01%
Romania,Data Warehousing Manager,40_65,1,0.01%
Romania,Data Warehousing Specialist,26_39,2,0.02%
Romania,Data Warehousing Specialist,40_65,1,0.01%
Romania,Database Administration Associate,26_39,2,0.02%
Romania,Database Administration Associate,40_65,1,0.01%
Romania,Database Administration Manager,14_25,1,0.01%
Romania,Database Administration Manager,40_65,1,0.01%
Romania,Database Analyst,26_39,2,0.02%
Romania,Database Analyst,40_65,1,0.01%
Romania,Database Architect,14_25,1,0.01%
Romania,Database Architect,26_39,1,0.01%
Romania,Database Architect,40_65,2,0.02%
Romania,Database Consultant,14_25,1,0.01%
Romania,Database Consultant,26_39,3,0.04%
Romania,Database Consultant,40_65,3,0.04%
Romania,Database Design Analyst,26_39,1,0.01%
Romania,Database Design Analyst,40_65,1,0.01%
Romania,Database Designer,26_39,2,0.02%
Romania,Database Designer,40_65,1,0.01%
Romania,Database Development and Administration Project Manager,14_25,1,0.01%
Romania,Database Development and Administration Project Manager,40_65,1,0.01%
Romania,Database Engineer,40_65,3,0.04%
Romania,Database Management System Specialist (DBMS Specialist),14_25,2,0.02%
Romania,Database Management System Specialist (DBMS Specialist),26_39,1,0.01%
Romania,Database Management System Specialist (DBMS Specialist),40_65,1,0.01%
Romania,Database Manager,26_39,1,0.01%
Romania,Database Manager,40_65,1,0.01%
Romania,Database Modeler,26_39,1,0.01%
Romania,Database Programmer,14_25,1,0.01%
Romania,Database Programmer,40_65,1,0.01%
Romania,Database Security Administrator,26_39,2,0.02%
Romania,Database Security Expert,40_65,1,0.01%
Romania,Database Software Technician,26_39,1,0.01%
Romania,Database Specialist,14_25,1,0.01%
Romania,Database Specialist,26_39,1,0.01%
Romania,Database Specialist,40_65,3,0.04%
Romania,Database Technician,40_65,1,0.01%
Romania,Database Tester,26_39,3,0.04%
Romania,Database Tester,40_65,3,0.04%
Romania,Databases Computer Consultant,14_25,2,0.02%
Romania,Databases Computer Consultant,26_39,1,0.01%
Romania,Databases Computer Consultant,40_65,1,0.01%
Romania,Databases Software Consultant,26_39,1,0.01%
Romania,Databases Software Consultant,40_65,2,0.02%
Romania,Director of Data Operations,26_39,2,0.02%
Romania,Director of Data Operations,40_65,2,0.02%
Romania,Electronic Data Interchange System Developer (EDI System Developer),26_39,1,0.01%
Romania,Electronic Data Interchange System Developer (EDI System Developer),40_65,1,0.01%
Romania,Electronic Data Processing Auditor (EDP Auditor),14_25,1,0.01%
Romania,Electronic Data Processing Auditor (EDP Auditor),40_65,3,0.04%
Romania,"Engineer, System Electronic Data Processing (Engineer, System EDP)",14_25,1,0.01%
Romania,"Engineer, System Electronic Data Processing (Engineer, System EDP)",26_39,1,0.01%
Romania,"Engineer, System Electronic Data Processing (Engineer, System EDP)",40_65,1,0.01%
Romania,Field Artillery Automated Tactical Data System Specialist,14_25,1,0.01%
Romania,Field Artillery Automated Tactical Data System Specialist,40_65,1,0.01%
Romania,Field Traffic Data Technician,26_39,1,0.01%
Romania,Field Traffic Data Technician,40_65,1,0.01%
Romania,GPS Field Data Collector (Global Positioning System Field Data Collector),40_65,1,0.01%
Romania,Geographic Information Systems Data Administrator (GIS Data Administrator),26_39,1,0.01%
Romania,Geographic Information Systems Data Administrator (GIS Data Administrator),40_65,1,0.01%
Romania,Geographic Information Systems Data Manager (GIS Data Manager),40_65,2,0.02%
Romania,Geographic Information Systems Data Specialist (GIS Data Specialist),40_65,1,0.01%
Romania,Head of Information Systems and Data Processing,14_25,1,0.01%
Romania,Head of Information Systems and Data Processing,26_39,2,0.02%
Romania,Head of Information Systems and Data Processing,40_65,3,0.04%
Romania,Health Data Analyst,26_39,1,0.01%
Romania,Internet Database Specialist,40_65,1,0.01%
Romania,Marketing Database Analyst,14_25,1,0.01%
Romania,Medical Data Analyst,40_65,1,0.01%
Romania,Micro Computer Data Processor,26_39,1,0.01%
Romania,Naval Tactical Data System--Combat Information Center Officer,26_39,1,0.01%
Romania,Oracle Database Administrator (Oracle DBA),26_39,2,0.02%
Romania,Reference Data Expert,26_39,1,0.01%
Romania,Reference Data Expert,40_65,1,0.01%
Romania,SCADA Operator (Supervisory Control and Data Acquisition Operator),40_65,1,0.01%
Romania,SCADA Technician (Supervisory Control and Data Acquisition Technician),26_39,1,0.01%
Romania,SQL Database Administrator,26_39,1,0.01%
Romania,SQL Database Administrator,40_65,3,0.04%
Romania,Unemployed,14_25,37,0.44%
Romania,Unemployed,26_39,21,0.25%
Romania,Unemployed,40_65,28,0.33%
Romania,Voice and Data Technician,40_65,1,0.01%
Slovakia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),26_39,1,0.01%
Slovakia,Automatic Data Processing Planner,26_39,1,0.01%
Slovakia,Automatic Data Processing Planner,40_65,1,0.01%
Slovakia,Automatic Data Processing Planner (ADP Planner),26_39,1,0.01%
Slovakia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),14_25,1,0.01%
Slovakia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),26_39,2,0.02%
Slovakia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),40_65,1,0.01%
Slovakia,Computer or Data Processing Systems Consultant,26_39,2,0.02%
Slovakia,Data Acquisition Technician,40_65,1,0.01%
Slovakia,Data Administrator,26_39,1,0.01%
Slovakia,Data Administrator,40_65,1,0.01%
Slovakia,Data Base Design Analyst,26_39,1,0.01%
Slovakia,Data Capture Specialist,40_65,1,0.01%
Slovakia,Data Communications Analyst,26_39,1,0.01%
Slovakia,Data Conversion Operator,26_39,1,0.01%
Slovakia,Data Management Associate,14_25,2,0.02%
Slovakia,Data Management Information Technology Specialist,26_39,1,0.01%
Slovakia,Data Officer,26_39,1,0.01%
Slovakia,Data Officer,40_65,1,0.01%
Slovakia,Data Operations Director,40_65,1,0.01%
Slovakia,Data Processing Auditor,14_25,2,0.02%
Slovakia,Data Processing Auditor,40_65,1,0.01%
Slovakia,Data Processing Consultant,40_65,1,0.01%
Slovakia,Data Processing Manager,14_25,1,0.01%
Slovakia,Data Processing Systems Analyst,14_25,1,0.01%
Slovakia,Data Processing Systems Project Planner,40_65,2,0.02%
Slovakia,Data Reviewer,26_39,1,0.01%
Slovakia,Data Scientist,40_65,3,0.04%
Slovakia,Data Security Analyst,14_25,1,0.01%
Slovakia,Data Security Analyst,26_39,1,0.01%
Slovakia,Data Security Analyst,40_65,1,0.01%
Slovakia,Data Systems Manager,40_65,1,0.01%
Slovakia,Data Transcriber,40_65,1,0.01%
Slovakia,Data Warehouse Analyst,40_65,1,0.01%
Slovakia,Data Warehouse Developer,26_39,1,0.01%
Slovakia,Data Warehouse Specialist,40_65,1,0.01%
Slovakia,Data Warehousing Engineer,26_39,1,0.01%
Slovakia,Data Warehousing Manager,26_39,1,0.01%
Slovakia,Data Warehousing Specialist,26_39,1,0.01%
Slovakia,Database Consultant,26_39,1,0.01%
Slovakia,Database Engineer,40_65,1,0.01%
Slovakia,Database Management System Specialist (DBMS Specialist),14_25,1,0.01%
Slovakia,Database Management System Specialist (DBMS Specialist),26_39,1,0.01%
Slovakia,Database Manager,40_65,3,0.04%
Slovakia,Database Security Administrator,26_39,1,0.01%
Slovakia,Database Specialist,40_65,1,0.01%
Slovakia,Database Tester,40_65,1,0.01%
Slovakia,Databases Computer Consultant,40_65,1,0.01%
Slovakia,Databases Software Consultant,40_65,1,0.01%
Slovakia,Flight Data Technician,26_39,1,0.01%
Slovakia,Geographic Information Systems Data Administrator (GIS Data Administrator),14_25,1,0.01%
Slovakia,Geographic Information Systems Data Administrator (GIS Data Administrator),26_39,2,0.02%
Slovakia,Geographic Information Systems Data Manager (GIS Data Manager),26_39,1,0.01%
Slovakia,Internet Database Specialist,40_65,1,0.01%
Slovakia,Unemployed,14_25,15,0.18%
Slovakia,Unemployed,26_39,5,0.06%
Slovakia,Unemployed,40_65,9,0.11%
Slovenia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),40_65,1,0.01%
Slovenia,Automatic Data Processing Planner,26_39,1,0.01%
Slovenia,Clinical Data Associate,40_65,1,0.01%
Slovenia,Data Center Operator,40_65,1,0.01%
Slovenia,Data Communications Software Consultant,40_65,1,0.01%
Slovenia,Data Management Information Technology Specialist,40_65,1,0.01%
Slovenia,Data Processing Auditor,26_39,1,0.01%
Slovenia,Data Processing Systems Analyst,40_65,1,0.01%
Slovenia,Data Security Administrator,26_39,1,0.01%
Slovenia,Data Systems Manager,40_65,1,0.01%
Slovenia,Data Warehouse Architect,26_39,1,0.01%
Slovenia,Data Warehousing Manager,14_25,1,0.01%
Slovenia,Database Administration Manager,26_39,1,0.01%
Slovenia,Database Developer,26_39,1,0.01%
Slovenia,Database Modeler,26_39,1,0.01%
Slovenia,Databases Computer Consultant,26_39,1,0.01%
Slovenia,"Engineer, System Electronic Data Processing (Engineer, System EDP)",40_65,1,0.01%
Slovenia,Unemployed,14_25,7,0.08%
Slovenia,Unemployed,26_39,4,0.05%
Spain,Analytical Data Miner,14_25,1,0.01%
Spain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),14_25,2,0.02%
Spain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),26_39,3,0.04%
Spain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),40_65,6,0.07%
Spain,Automatic Data Processing Planner,14_25,1,0.01%
Spain,Automatic Data Processing Planner,26_39,4,0.05%
Spain,Automatic Data Processing Planner,40_65,4,0.05%
Spain,Automatic Data Processing Planner (ADP Planner),14_25,1,0.01%
Spain,Automatic Data Processing Planner (ADP Planner),26_39,1,0.01%
Spain,Automatic Data Processing Planner (ADP Planner),40_65,9,0.11%
Spain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),26_39,2,0.02%
Spain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),40_65,5,0.06%
Spain,Business Database Analyst,26_39,1,0.01%
Spain,Business Database Analyst,40_65,1,0.01%
Spain,Clinical Data Abstractor,40_65,1,0.01%
Spain,Clinical Data Associate,26_39,1,0.01%
Spain,Clinical Data Associate,40_65,1,0.01%
Spain,Clinical Data Management Manager (CDM Manager),26_39,1,0.01%
Spain,Clinical Data Management Manager (CDM Manager),40_65,2,0.02%
Spain,Clinical Data Manager,40_65,2,0.02%
Spain,Clinical Data Specialist,26_39,1,0.01%
Spain,Computer or Data Processing Systems Consultant,14_25,1,0.01%
Spain,Computer or Data Processing Systems Consultant,26_39,3,0.04%
Spain,Computer or Data Processing Systems Consultant,40_65,5,0.06%
Spain,Crime Data Specialist,40_65,1,0.01%
Spain,Data Administrator,26_39,1,0.01%
Spain,Data Administrator,40_65,1,0.01%
Spain,Data Analysis Assistant,40_65,1,0.01%
Spain,Data Analyst,26_39,1,0.01%
Spain,Data Architect,14_25,1,0.01%
Spain,Data Architect,26_39,2,0.02%
Spain,Data Architect,40_65,5,0.06%
Spain,Data Base Design Analyst,14_25,2,0.02%
Spain,Data Base Design Analyst,26_39,2,0.02%
Spain,Data Base Design Analyst,40_65,2,0.02%
Spain,Data Collector,14_25,1,0.01%
Spain,Data Communications Analyst,26_39,1,0.01%
Spain,Data Communications Analyst,40_65,4,0.05%
Spain,Data Communications Software Consultant,26_39,5,0.06%
Spain,Data Communications Software Consultant,40_65,5,0.06%
Spain,Data Communications Technician,40_65,2,0.02%
Spain,Data Compiler,26_39,3,0.04%
Spain,Data Compiler,40_65,1,0.01%
Spain,Data Control Clerk Supervisor,40_65,1,0.01%
Spain,Data Conversion Operator,40_65,1,0.01%
Spain,Data Coordinator,14_25,1,0.01%
Spain,Data Coordinator,26_39,3,0.04%
Spain,Data Coordinator,40_65,6,0.07%
Spain,Data Entry Associate,40_65,1,0.01%
Spain,Data Entry Machine Operator,26_39,1,0.01%
Spain,Data Entry Machine Operator,40_65,2,0.02%
Spain,Data Entry Operator,26_39,1,0.01%
Spain,Data Entry Representative,40_65,1,0.01%
Spain,Data Entry Specialist,40_65,1,0.01%
Spain,Data Entry Supervisor,40_65,1,0.01%
Spain,Data Examination Clerk,40_65,1,0.01%
Spain,Data Input Clerk,14_25,1,0.01%
Spain,Data Keyer,40_65,1,0.01%
Spain,Data Management Associate,26_39,3,0.04%
Spain,Data Management Associate,40_65,7,0.08%
Spain,Data Management Information Technology Specialist,26_39,1,0.01%
Spain,Data Management Information Technology Specialist,40_65,4,0.05%
Spain,Data Management Manager,40_65,1,0.01%
Spain,Data Miner,14_25,1,0.01%
Spain,Data Miner,40_65,4,0.05%
Spain,Data Modeler,40_65,1,0.01%
Spain,Data Modeling Specialist,14_25,1,0.01%
Spain,Data Modeling Specialist,26_39,2,0.02%
Spain,Data Modeling Specialist,40_65,6,0.07%
Spain,Data Officer,26_39,1,0.01%
Spain,Data Officer,40_65,1,0.01%
Spain,Data Operations Director,26_39,1,0.01%
Spain,Data Operations Director,40_65,3,0.04%
Spain,Data Processing Auditor,14_25,1,0.01%
Spain,Data Processing Auditor,40_65,3,0.04%
Spain,Data Processing Auxiliary Equipment Operator,26_39,1,0.01%
Spain,Data Processing Auxiliary Equipment Operator,40_65,1,0.01%
Spain,Data Processing Clerk,26_39,1,0.01%
Spain,Data Processing Clerk,40_65,2,0.02%
Spain,Data Processing Consultant,26_39,4,0.05%
Spain,Data Processing Consultant,40_65,2,0.02%
Spain,Data Processing Equipment Repairer,26_39,2,0.02%
Spain,Data Processing Equipment Repairer,40_65,2,0.02%
Spain,Data Processing Manager,26_39,1,0.01%
Spain,Data Processing Manager,40_65,7,0.08%
Spain,Data Processing Mechanic,40_65,1,0.01%
Spain,Data Processing Supervisor,40_65,2,0.02%
Spain,Data Processing Systems Analyst,14_25,1,0.01%
Spain,Data Processing Systems Analyst,26_39,3,0.04%
Spain,Data Processing Systems Analyst,40_65,6,0.07%
Spain,Data Processing Systems Project Planner,26_39,2,0.02%
Spain,Data Processing Systems Project Planner,40_65,6,0.07%
Spain,Data Recovery Planner,26_39,1,0.01%
Spain,Data Recovery Planner,40_65,1,0.01%
Spain,Data Reduction Technician,26_39,2,0.02%
Spain,Data Reduction Technician,40_65,2,0.02%
Spain,Data Reviewer,26_39,1,0.01%
Spain,Data Sciences Director,26_39,1,0.01%
Spain,Data Sciences Director,40_65,4,0.05%
Spain,Data Scientist,14_25,1,0.01%
Spain,Data Scientist,26_39,2,0.02%
Spain,Data Scientist,40_65,4,0.05%
Spain,Data Security Administrator,14_25,1,0.01%
Spain,Data Security Administrator,26_39,3,0.04%
Spain,Data Security Administrator,40_65,7,0.08%
Spain,Data Security Analyst,14_25,2,0.02%
Spain,Data Security Analyst,26_39,1,0.01%
Spain,Data Security Analyst,40_65,7,0.08%
Spain,Data Storage Specialist,26_39,3,0.04%
Spain,Data Storage Specialist,40_65,2,0.02%
Spain,Data Systems Manager,26_39,3,0.04%
Spain,Data Systems Manager,40_65,8,0.09%
Spain,Data Technician,40_65,2,0.02%
Spain,Data Transcriber,40_65,2,0.02%
Spain,Data Typist,40_65,1,0.01%
Spain,Data Warehouse Analyst,26_39,5,0.06%
Spain,Data Warehouse Analyst,40_65,3,0.04%
Spain,Data Warehouse Architect,26_39,1,0.01%
Spain,Data Warehouse Architect,40_65,8,0.09%
Spain,Data Warehouse Developer,26_39,1,0.01%
Spain,Data Warehouse Developer,40_65,1,0.01%
Spain,Data Warehouse Specialist,14_25,1,0.01%
Spain,Data Warehouse Specialist,26_39,4,0.05%
Spain,Data Warehouse Specialist,40_65,4,0.05%
Spain,Data Warehousing Engineer,14_25,1,0.01%
Spain,Data Warehousing Engineer,26_39,3,0.04%
Spain,Data Warehousing Engineer,40_65,1,0.01%
Spain,Data Warehousing Manager,14_25,1,0.01%
Spain,Data Warehousing Manager,26_39,2,0.02%
Spain,Data Warehousing Manager,40_65,2,0.02%
Spain,Data Warehousing Specialist,40_65,3,0.04%
Spain,Database Administration Associate,14_25,2,0.02%
Spain,Database Administration Associate,26_39,1,0.01%
Spain,Database Administration Associate,40_65,4,0.05%
Spain,Database Administration Manager,14_25,1,0.01%
Spain,Database Administration Manager,26_39,2,0.02%
Spain,Database Administration Manager,40_65,5,0.06%
Spain,Database Administration Project Manager,26_39,1,0.01%
Spain,Database Administration Project Manager,40_65,1,0.01%
Spain,Database Architect,26_39,2,0.02%
Spain,Database Architect,40_65,6,0.07%
Spain,Database Consultant,26_39,1,0.01%
Spain,Database Consultant,40_65,2,0.02%
Spain,Database Coordinator,26_39,6,0.07%
Spain,Database Coordinator,40_65,6,0.07%
Spain,Database Design Analyst,26_39,2,0.02%
Spain,Database Design Analyst,40_65,2,0.02%
Spain,Database Designer,40_65,5,0.06%
Spain,Database Developer,26_39,1,0.01%
Spain,Database Development Project Manager,26_39,2,0.02%
Spain,Database Development and Administration Project Manager,14_25,3,0.04%
Spain,Database Development and Administration Project Manager,26_39,6,0.07%
Spain,Database Development and Administration Project Manager,40_65,4,0.05%
Spain,Database Engineer,26_39,6,0.07%
Spain,Database Engineer,40_65,5,0.06%
Spain,Database Management System Specialist (DBMS Specialist),26_39,5,0.06%
Spain,Database Management System Specialist (DBMS Specialist),40_65,8,0.09%
Spain,Database Manager,26_39,1,0.01%
Spain,Database Manager,40_65,8,0.09%
Spain,Database Marketing Analyst,26_39,5,0.06%
Spain,Database Marketing Analyst,40_65,1,0.01%
Spain,Database Modeler,40_65,2,0.02%
Spain,Database Security Administrator,26_39,4,0.05%
Spain,Database Security Administrator,40_65,4,0.05%
Spain,Database Security Expert,26_39,3,0.04%
Spain,Database Security Expert,40_65,5,0.06%
Spain,Database Software Technician,14_25,1,0.01%
Spain,Database Software Technician,26_39,4,0.05%
Spain,Database Software Technician,40_65,3,0.04%
Spain,Database Specialist,26_39,3,0.04%
Spain,Database Specialist,40_65,2,0.02%
Spain,Database Technician,26_39,1,0.01%
